TransactionAmount,TransactionType,Location,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance,DaysSinceFirst,DaysSincePrev,TransactionHour,TransactionDayOfWeek,TransactionMonth,AgeGroup_enc,BalanceGroup_enc,Target
61.37,Debit,Columbus,Branch,75.0,Retired,164.0,1.0,4294.44,35.0,637.0,16.0,0.0,2.0,1,2,2
103.08,Credit,Milwaukee,Branch,49.0,Engineer,150.0,1.0,9251.38,56.0,616.0,16.0,0.0,2.0,1,0,0
16.4325,Debit,Atlanta,Branch,55.0,Retired,196.0,1.0,7542.739999999999,231.0,441.0,17.0,0.0,8.0,1,0,2
425.18,Credit,Colorado Springs,Online,26.0,Engineer,172.0,1.0,9880.71,275.0,397.0,16.0,2.0,10.0,2,0,2
60.96,Debit,Colorado Springs,ATM,52.0,Retired,238.0,1.0,6189.24,294.0,378.0,16.0,0.0,10.0,1,2,2
64.21,Debit,Omaha,ATM,51.0,Doctor,37.0,1.0,12540.18,7.0,665.0,16.0,0.0,1.0,1,0,1
523.02,Debit,Jacksonville,Online,53.0,Retired,83.0,1.0,4586.11,137.0,535.0,18.0,4.0,5.0,1,2,0
50.26,Debit,Las Vegas,Branch,65.0,Retired,164.0,1.0,1519.38,311.0,361.0,17.0,3.0,11.0,1,1,0
110.08,Debit,Detroit,Branch,19.0,Student,95.0,1.0,1447.26,322.0,350.0,17.0,0.0,11.0,2,1,2
54.47,Credit,Philadelphia,Branch,23.0,Student,34.0,1.0,1131.42,315.0,357.0,17.0,0.0,11.0,2,1,1
79.76,Debit,Kansas City,Online,68.0,Doctor,115.0,1.0,10278.75,91.0,581.0,16.0,0.0,4.0,1,0,0
16.79,Credit,Detroit,Online,30.0,Doctor,146.0,1.0,535.15,308.0,364.0,16.0,0.0,11.0,2,1,2
877.0039999999999,Debit,San Diego,Online,18.0,Student,61.99999999999999,1.0,859.8599999999999,294.0,378.0,18.0,0.0,10.0,2,1,1
68.62,Debit,Omaha,Branch,29.0,Doctor,157.0,1.0,13891.47,178.0,494.0,16.0,3.0,5.999999999999999,2,0,1
211.36,Debit,New York,Branch,20.0,Student,280.0,1.0,1545.77,70.0,602.0,17.0,0.0,2.9999999999999996,2,1,0
643.38,Credit,Detroit,Online,18.0,Student,105.0,1.0,1046.74,308.0,364.0,17.0,0.0,11.0,2,1,2
328.34,Credit,San Diego,Online,42.0,Engineer,30.999999999999996,1.0,2840.45,283.0,388.99999999999994,16.0,3.0,10.0,0,2,1
72.68,Debit,Seattle,Online,69.0,Retired,44.0,1.0,6216.77,200.0,472.0,17.0,4.0,7.0,1,2,1
354.76,Debit,Detroit,Branch,51.0,Doctor,279.0,1.0,10141.92,135.0,537.0,16.0,2.0,5.0,1,0,2
793.88,Credit,Los Angeles,ATM,22.0,Student,252.0,1.0,1404.06,51.0,621.0,16.0,2.0,2.0,2,1,0
29.22,Debit,Detroit,ATM,27.0,Engineer,69.00000000000001,1.0,7795.79,56.0,616.0,18.0,0.0,2.0,2,0,2
653.97,Debit,Miami,nan,37.0,Engineer,100.00000000000001,1.0,3886.65,275.0,397.0,17.0,2.0,10.0,0,2,0
366.43,Credit,Portland,Online,21.0,Student,91.99999999999999,1.0,1560.45,28.0,644.0,16.0,0.0,1.0,2,1,1
120.86,Debit,Colorado Springs,Online,33.0,Doctor,162.0,1.0,13566.58,318.0,354.0,17.0,3.0,11.0,2,0,2
233.74,Debit,Boston,Online,72.0,Retired,142.0,1.0,4749.54,42.0,630.0,16.0,0.0,2.0,1,2,2
471.84,Debit,Raleigh,ATM,18.0,Student,138.0,1.0,1044.33,270.0,402.0,17.0,4.0,9.0,2,1,1
213.4,Credit,Fort Worth,Branch,73.0,Retired,100.00000000000001,1.0,2012.24,224.0,448.0,16.0,0.0,8.0,1,1,2
254.20999999999998,Debit,Phoenix,ATM,48.0,Engineer,45.99999999999999,1.0,2487.2,140.0,532.0,16.0,0.0,5.0,1,2,1
577.73,Debit,San Jose,ATM,37.0,Doctor,63.0,1.0,14977.99,312.0,360.0,16.0,4.0,11.0,0,0,1
170.26,Debit,Chicago,ATM,27.0,Student,265.0,1.0,1969.48,266.0,406.0,16.0,0.0,9.0,2,1,2
337.73,Debit,San Antonio,Online,78.0,Retired,107.0,1.0,7001.2,141.0,531.0,17.0,1.0,5.0,1,0,1
330.61,Credit,Nashville,Branch,64.0,Retired,113.0,1.0,2525.25,185.00000000000003,487.0,16.0,3.0,7.0,1,2,0
132.33,Credit,Phoenix,ATM,35.0,Engineer,47.0,1.0,7457.94,312.0,360.0,16.0,4.0,11.0,0,0,1
672.74,Credit,Colorado Springs,Branch,46.0,Engineer,118.0,1.0,4734.110000000001,220.0,452.0,16.0,3.0,8.0,1,2,2
74.04,Debit,Memphis,Online,18.0,Student,66.0,1.0,1690.23,52.0,620.0,18.0,3.0,2.0,2,1,0
197.18,Debit,Tucson,Online,28.0,Engineer,135.0,1.0,3114.92,127.0,545.0,16.0,1.0,5.0,2,2,1
21.15,Debit,Columbus,Branch,70.0,Retired,180.0,1.0,3466.74,322.0,350.0,16.0,0.0,11.0,1,2,2
218.37,Debit,Houston,ATM,62.0,Doctor,112.0,1.0,9942.24,154.0,518.0,16.0,0.0,5.999999999999999,1,0,0
590.01,Debit,San Jose,Online,29.0,Doctor,140.0,1.0,9791.74,35.0,637.0,16.0,0.0,2.0,2,0,1
697.82,Debit,New York,Online,44.0,Engineer,153.0,1.0,6824.0,329.0,343.0,16.0,0.0,11.0,0,0,0
302.76,Debit,Sacramento,ATM,38.0,Engineer,88.0,1.0,8583.39,318.0,354.0,17.0,3.0,11.0,0,0,1
148.0,Debit,Tucson,Branch,20.0,Student,35.0,1.0,1488.65,21.0,651.0,16.0,0.0,1.0,2,1,1
22.26,Debit,San Antonio,Branch,19.0,Student,56.0,1.0,5583.88,28.0,644.0,18.0,0.0,1.0,2,2,1
16.4325,Debit,Colorado Springs,ATM,25.0,Student,139.0,1.0,1357.22,42.0,630.0,17.0,0.0,2.0,2,1,2
757.1,Debit,Atlanta,Branch,65.0,Doctor,203.0,1.0,10553.23,21.0,651.0,17.0,0.0,1.0,1,0,2
38.81,Credit,Virginia Beach,Online,25.0,Student,145.0,1.0,1619.6,116.0,556.0,18.0,4.0,4.0,2,1,1
76.51,Credit,Mesa,Online,49.0,Engineer,120.0,1.0,9475.4,91.0,581.0,16.0,0.0,4.0,1,0,0
32.46,Debit,Charlotte,Online,31.0,Doctor,10.0,1.0,8656.18,67.0,605.0,18.0,4.0,2.9999999999999996,2,0,2
877.0039999999999,Credit,San Jose,Branch,62.0,Doctor,158.0,1.0,207.74,17.0,655.0,16.0,3.0,1.0,1,1,1
20.64,Debit,Charlotte,Branch,22.0,Student,59.00000000000001,1.0,949.38,107.99999999999999,564.0,16.0,3.0,4.0,2,1,2
662.11,Debit,Atlanta,Branch,23.0,Student,219.0,1.0,1996.38,31.0,641.0,16.0,3.0,2.0,2,1,2
288.77,Debit,Los Angeles,nan,55.0,Engineer,110.0,1.0,8836.51,315.0,357.0,16.0,0.0,11.0,1,0,0
35.05,Debit,Boston,Branch,30.0,Doctor,105.0,1.0,14330.47,268.0,404.0,18.0,2.0,9.0,2,0,2
214.73,Credit,Los Angeles,ATM,46.0,Doctor,26.0,1.0,5368.42,312.0,360.0,18.0,4.0,11.0,1,2,0
25.38,Debit,Louisville,Branch,57.0,Engineer,66.0,1.0,8616.05,294.0,378.0,16.0,0.0,10.0,1,0,0
617.66,Debit,Memphis,ATM,41.0,Engineer,40.0,1.0,5906.58,28.0,644.0,16.0,0.0,1.0,0,2,0
446.39,Debit,Houston,ATM,63.0,Retired,77.0,1.0,7863.6,344.0,328.0,17.0,1.0,11.999999999999998,1,0,0
377.92,Debit,Raleigh,Branch,33.0,Engineer,204.0,1.0,2254.71,51.0,621.0,17.0,2.0,2.0,2,2,1
16.4325,Debit,Phoenix,Online,30.0,Engineer,43.0,1.0,6983.04,42.0,630.0,18.0,0.0,2.0,2,0,1
275.46,Debit,Fort Worth,ATM,36.0,Doctor,67.0,1.0,9697.75,203.0,469.0,17.0,0.0,7.0,0,0,2
179.76,Debit,Philadelphia,Online,78.0,Retired,81.0,1.0,5909.52,191.0,481.00000000000006,16.0,2.0,7.0,1,2,1
32.34,Debit,Kansas City,Branch,44.0,Doctor,45.0,1.0,7847.619999999999,170.0,502.00000000000006,16.0,2.0,5.999999999999999,0,0,0
273.92,Debit,Portland,Branch,79.0,Retired,109.0,1.0,4543.56,182.99999999999997,489.0,17.0,1.0,7.0,1,2,1
375.45,Debit,Fort Worth,Branch,19.0,Student,32.0,1.0,1307.23,337.0,335.0,17.0,1.0,11.999999999999998,2,1,2
388.98,Debit,Fresno,ATM,23.0,Student,155.0,1.0,1819.91,231.0,441.0,17.0,0.0,8.0,2,1,2
492.84,Debit,Indianapolis,ATM,25.0,Student,37.99999999999999,1.0,577.67,58.0,614.0,17.0,2.0,2.9999999999999996,2,1,0
148.85,Debit,Mesa,ATM,57.0,Doctor,25.000000000000004,1.0,7802.360000000001,331.0,341.0,16.0,2.0,11.0,1,0,0
211.36,Credit,Philadelphia,Branch,62.0,Retired,47.0,1.0,2596.61,98.00000000000001,574.0,17.0,0.0,4.0,1,2,1
391.66,Debit,nan,Branch,50.0,Engineer,103.0,1.0,2406.31,189.0,483.0,17.0,0.0,7.0,1,2,1
185.99,Credit,Fresno,Branch,41.0,Engineer,53.00000000000001,1.0,402.45,112.0,560.0,16.0,0.0,4.0,0,1,2
322.48,Debit,Jacksonville,ATM,27.0,Student,57.0,1.0,1238.43,70.0,602.0,16.0,0.0,2.9999999999999996,2,1,0
20.27,Debit,Miami,Branch,18.0,Student,22.0,1.0,796.3499999999999,336.0,336.0,16.0,0.0,11.999999999999998,2,1,0
280.61,Debit,Mesa,ATM,47.0,Engineer,129.0,1.0,7888.76,329.0,343.0,16.0,0.0,11.0,1,0,0
199.02,Debit,Houston,ATM,61.0,Retired,269.0,1.0,4658.89,147.0,525.0,16.0,0.0,5.0,1,2,0
104.23,Credit,Louisville,Online,63.0,Retired,107.99999999999999,1.0,5009.29,288.0,384.0,16.0,1.0,10.0,1,2,0
353.59,Credit,New York,Branch,52.0,Retired,109.0,1.0,1822.34,221.0,451.0,17.0,4.0,8.0,1,1,0
55.86,Debit,Seattle,Online,39.0,Engineer,68.00000000000001,1.0,5346.46,21.0,651.0,17.0,0.0,1.0,0,2,1
16.4325,nan,Indianapolis,ATM,31.0,Doctor,178.0,1.0,10704.95,65.0,607.0,16.0,2.0,2.9999999999999996,2,0,0
95.55,Debit,Louisville,Branch,33.0,Engineer,51.00000000000001,1.0,2434.74,98.00000000000001,574.0,16.0,0.0,4.0,2,2,0
477.07,Debit,Columbus,Online,27.0,Engineer,278.0,1.0,6568.07,329.0,343.0,16.0,0.0,11.0,2,2,2
16.4325,Credit,nan,Online,52.0,Retired,63.0,1.0,2791.45,59.0,613.0,16.0,3.0,2.9999999999999996,1,2,1
21.41,Debit,Louisville,Online,57.0,Doctor,99.0,1.0,658.91,336.0,336.0,16.0,0.0,11.999999999999998,1,1,0
278.28,Debit,Jacksonville,Branch,28.0,Student,26.0,1.0,1346.88,273.0,399.0,16.0,0.0,10.0,2,1,0
388.1,Credit,Los Angeles,Online,73.0,Retired,40.0,1.0,3022.12,231.0,441.0,18.0,0.0,8.0,1,2,0
215.39,Debit,Detroit,ATM,27.0,Student,215.99999999999997,1.0,1582.55,170.0,502.00000000000006,16.0,2.0,5.999999999999999,2,1,2
194.37,Debit,Milwaukee,ATM,66.0,Doctor,161.0,1.0,14395.88,113.99999999999999,558.0,17.0,2.0,4.0,1,0,0
37.7,Debit,Miami,ATM,20.0,Student,109.0,1.0,1741.1,178.0,494.0,16.0,3.0,5.999999999999999,2,1,0
19.59,Debit,Charlotte,Branch,64.0,Retired,122.0,1.0,1061.69,165.0,507.0,18.0,4.0,5.999999999999999,1,1,2
81.35,Debit,Houston,Online,41.0,Engineer,103.0,1.0,7192.45,21.0,651.0,17.0,0.0,1.0,0,0,0
314.54,Credit,Virginia Beach,Branch,58.0,Engineer,228.0,1.0,9923.45,270.0,402.0,16.0,4.0,9.0,1,0,1
466.64,Debit,Las Vegas,ATM,58.0,Doctor,11.0,1.0,10915.11,245.0,427.0,16.0,0.0,9.0,1,0,0
397.01,Debit,Los Angeles,ATM,22.0,Student,100.00000000000001,1.0,719.52,216.99999999999997,486.0,17.0,0.0,8.0,2,1,0
472.48,Debit,New York,Branch,55.0,Engineer,87.0,1.0,7128.82,56.0,616.0,17.0,0.0,2.0,1,0,0
67.15,Debit,Indianapolis,Online,59.0,Doctor,14.0,1.0,9028.49,322.0,350.0,17.0,0.0,11.0,1,0,0
102.67,Debit,Albuquerque,Branch,79.0,Retired,119.0,1.0,4656.94,128.0,544.0,17.0,2.0,5.0,1,2,2
460.09,Credit,Fresno,Online,35.0,Doctor,146.0,1.0,6990.64,63.00000000000001,609.0,17.0,0.0,2.9999999999999996,0,0,2
453.49,Debit,Seattle,Branch,66.0,Doctor,147.0,1.0,6366.43,0.0,672.0,16.0,0.0,1.0,1,2,1
267.17,Debit,Seattle,ATM,26.0,Student,170.0,1.0,1382.62,234.0,438.0,16.0,3.0,8.0,2,1,1
111.26,Debit,Boston,ATM,66.0,Doctor,43.0,1.0,14350.11,227.99999999999997,444.0,17.0,4.0,8.0,1,0,2
121.17000000000002,Debit,Phoenix,ATM,68.0,Doctor,158.0,1.0,12990.77,357.0,315.0,17.0,0.0,11.999999999999998,1,0,1
213.28,Debit,Mesa,Branch,51.0,Retired,94.0,1.0,4835.91,357.0,315.0,18.0,0.0,11.999999999999998,1,2,0
187.88,Debit,Nashville,ATM,60.0,Engineer,180.0,1.0,2154.58,220.0,452.0,16.0,3.0,8.0,1,2,0
471.88,Credit,San Jose,Online,34.0,Doctor,141.0,1.0,14833.34,301.0,371.0,18.0,0.0,10.0,0,0,1
83.79,Debit,Nashville,ATM,57.0,Engineer,47.0,1.0,5061.3,283.0,388.99999999999994,16.0,3.0,10.0,1,2,0
212.14,Debit,Austin,Branch,72.0,Retired,105.0,1.0,7225.06,224.0,448.0,17.0,0.0,8.0,1,0,2
99.16,Debit,San Francisco,Online,79.0,Retired,202.0,1.0,2607.58,56.99999999999999,615.0,17.0,1.0,2.0,1,2,1
839.33,Credit,Louisville,Branch,60.0,Doctor,86.0,1.0,11538.97,120.00000000000001,552.0,16.0,1.0,5.0,1,0,0
29.91,Credit,Philadelphia,Online,76.0,Retired,43.0,1.0,2834.84,210.0,462.0,16.0,0.0,7.0,1,2,1
16.4325,Debit,San Diego,Online,38.0,Engineer,37.99999999999999,1.0,7822.729999999999,105.0,567.0,16.0,0.0,4.0,0,0,1
50.29,Credit,Raleigh,Online,58.0,Doctor,64.0,1.0,7604.9,259.0,413.00000000000006,16.0,0.0,9.0,1,0,1
135.85,Debit,Fresno,Online,57.0,Retired,269.0,1.0,1480.39,213.0,459.00000000000006,17.0,3.0,8.0,1,1,2
368.53,Debit,Raleigh,Branch,68.0,Doctor,34.0,1.0,13696.31,91.0,581.0,16.0,0.0,4.0,1,0,1
17.95,Credit,Sacramento,Branch,64.0,Doctor,135.0,1.0,12344.9,154.0,518.0,17.0,0.0,5.999999999999999,1,0,1
127.8,Credit,Virginia Beach,Branch,31.0,Engineer,47.0,1.0,8630.99,59.0,613.0,16.0,3.0,2.9999999999999996,2,0,1
16.73,Debit,Houston,Online,45.0,Engineer,48.0,1.0,2202.62,51.0,621.0,17.0,2.0,2.0,0,2,0
317.12,Debit,Fort Worth,Branch,44.0,Doctor,80.0,1.0,14409.74,343.0,329.0,16.0,0.0,11.999999999999998,0,0,2
476.63,Debit,Charlotte,ATM,79.0,Retired,115.0,1.0,4894.25,204.0,468.0,17.0,1.0,7.0,1,2,2
156.58,Debit,Portland,Branch,24.0,Student,160.0,1.0,8981.61,259.0,413.00000000000006,16.0,0.0,9.0,2,0,1
55.12,Credit,Houston,Online,34.0,Engineer,261.0,1.0,3791.99,259.0,413.00000000000006,16.0,0.0,9.0,0,2,0
16.4325,Debit,Denver,Branch,27.0,Student,37.99999999999999,1.0,690.16,7.0,665.0,16.0,0.0,1.0,2,1,2
353.68,Debit,Las Vegas,nan,70.0,Retired,145.0,1.0,6777.12,308.0,364.0,16.0,0.0,11.0,1,0,0
297.15,Debit,Phoenix,Online,76.0,Retired,178.0,1.0,5449.37,283.0,388.99999999999994,18.0,3.0,10.0,1,2,1
647.85,Debit,Omaha,Branch,36.0,Doctor,121.0,1.0,13779.97,336.0,336.0,16.0,0.0,11.999999999999998,0,0,1
75.04,Debit,El Paso,ATM,49.0,Engineer,178.0,1.0,9648.6,206.00000000000003,466.0,17.0,3.0,7.0,1,0,2
273.92,Debit,Virginia Beach,Online,28.0,Student,35.0,1.0,1029.15,126.00000000000001,546.0,17.0,0.0,5.0,2,1,1
215.8,Credit,Jacksonville,Branch,51.0,Retired,66.0,1.0,3656.62,136.0,536.0,16.0,3.0,5.0,1,2,0
877.0039999999999,Debit,Louisville,ATM,41.0,Engineer,247.99999999999997,1.0,6710.51,190.0,482.0,16.0,1.0,7.0,0,2,0
420.6,Debit,Louisville,Branch,26.0,Student,55.0,1.0,1778.75,105.0,567.0,16.0,0.0,4.0,2,1,0
688.36,Credit,Memphis,Branch,23.0,Student,22.0,1.0,5191.13,179.0,493.0,16.0,4.0,5.999999999999999,2,2,0
285.18,Credit,Sacramento,Branch,55.0,Doctor,150.0,1.0,14847.97,65.0,607.0,16.0,2.0,2.9999999999999996,1,0,1
213.55,Debit,Boston,ATM,63.0,Doctor,15.0,1.0,5238.37,87.0,585.0,16.0,3.0,2.9999999999999996,1,2,2
463.11,Credit,Las Vegas,Branch,51.0,Doctor,159.0,1.0,10238.82,267.0,405.0,16.0,1.0,9.0,1,0,0
150.03,Debit,Columbus,ATM,73.0,nan,176.0,1.0,7491.42,189.0,483.0,16.0,0.0,7.0,1,0,2
211.36,Debit,Fresno,Branch,51.0,Retired,131.0,1.0,2116.36,280.0,392.00000000000006,16.0,0.0,10.0,1,2,2
309.56,Debit,Charlotte,Online,58.0,Doctor,147.0,1.0,972.04,154.0,518.0,17.0,0.0,5.999999999999999,1,1,2
377.08,Credit,Mesa,Branch,26.0,Student,71.0,1.0,6430.86,44.0,628.0,17.0,2.0,2.0,2,2,0
77.25,Debit,Virginia Beach,Branch,68.0,Doctor,157.0,1.0,14077.97,354.0,318.0,17.0,4.0,11.999999999999998,1,0,1
146.92,Debit,Portland,ATM,64.0,Retired,272.0,1.0,3990.6,248.99999999999997,423.0,16.0,4.0,9.0,1,2,1
126.6,Debit,San Antonio,Branch,22.0,Student,146.0,1.0,961.6499999999999,144.0,528.0,16.0,4.0,5.0,2,1,1
101.34,Debit,Boston,ATM,24.0,Student,45.99999999999999,1.0,703.2599999999999,60.00000000000001,612.0,17.0,4.0,2.9999999999999996,2,1,2
184.97,Debit,Denver,Branch,58.0,Doctor,268.0,1.0,1156.67,175.0,497.0,16.0,0.0,5.999999999999999,1,1,2
451.15,Debit,Colorado Springs,ATM,46.0,Engineer,175.0,1.0,1356.47,56.0,616.0,16.0,0.0,2.0,1,1,2
516.47,Credit,Charlotte,ATM,25.0,Student,94.0,1.0,1305.06,353.0,319.0,17.0,3.0,11.999999999999998,2,1,2
877.0039999999999,Debit,Sacramento,ATM,25.0,Student,29.000000000000004,1.0,261.97,301.0,371.0,18.0,0.0,10.0,2,1,1
353.69,Debit,San Jose,Online,45.0,Engineer,163.0,1.0,9500.79,232.0,440.0,16.0,1.0,8.0,0,0,1
66.69,Credit,San Antonio,Branch,25.0,Student,140.0,1.0,1210.33,303.0,369.00000000000006,16.0,2.0,11.0,2,1,1
95.75,Debit,Los Angeles,Branch,31.0,Engineer,169.0,1.0,337.62,191.0,481.00000000000006,16.0,2.0,7.0,2,1,0
43.91,Debit,Albuquerque,Online,27.0,Student,86.0,1.0,4734.110000000001,226.99999999999997,445.0,18.0,3.0,8.0,2,2,2
98.03,Debit,El Paso,Branch,54.0,Engineer,165.0,1.0,6323.45,350.0,322.0,18.0,0.0,11.999999999999998,1,2,2
617.66,Debit,Boston,ATM,42.0,Engineer,128.0,1.0,7155.95,45.0,627.0,17.0,3.0,2.0,0,0,2
877.0039999999999,Debit,San Antonio,Online,62.0,Retired,102.0,1.0,7896.14,162.0,510.0,16.0,1.0,5.999999999999999,1,0,1
107.48,Debit,Omaha,Branch,22.0,Student,129.0,1.0,591.2299999999999,336.0,336.0,18.0,0.0,11.999999999999998,2,1,1
36.57,Debit,Omaha,ATM,62.0,Retired,69.00000000000001,1.0,2583.07,216.99999999999997,454.99999999999994,16.0,0.0,8.0,1,2,1
575.62,Debit,Oklahoma City,Online,43.0,Doctor,129.0,1.0,234.40999999999997,161.0,511.0,18.0,0.0,5.999999999999999,0,1,0
84.89,Debit,San Jose,ATM,37.0,Engineer,70.0,1.0,4735.61,140.0,532.0,17.0,0.0,5.0,0,2,1
832.3,Credit,Austin,Branch,69.0,Retired,86.0,1.0,4734.110000000001,191.0,481.00000000000006,16.0,2.0,7.0,1,2,2
180.65,Debit,Charlotte,Branch,22.0,Student,37.99999999999999,1.0,816.0099999999999,336.0,336.0,17.0,0.0,11.999999999999998,2,1,2
16.4325,Credit,Las Vegas,Online,52.0,Retired,84.00000000000001,1.0,7393.11,84.0,588.0,17.0,0.0,2.9999999999999996,1,0,0
109.3,Debit,Fort Worth,Branch,56.0,Doctor,26.999999999999996,1.0,13510.11,212.0,460.0,16.0,2.0,8.0,1,0,2
230.08,Debit,Austin,Online,79.0,Retired,123.99999999999999,1.0,4466.1,118.99999999999999,553.0,16.0,0.0,5.0,1,2,2
361.92,Debit,Detroit,ATM,54.0,Retired,111.0,1.0,7474.31,49.00000000000001,623.0,16.0,0.0,2.0,1,0,2
71.29,Debit,Chicago,ATM,68.0,Retired,55.0,1.0,7225.63,31.0,641.0,17.0,3.0,2.0,1,0,2
122.44999999999999,Debit,New York,Branch,46.0,Doctor,98.0,1.0,7255.49,14.0,658.0,16.0,0.0,1.0,1,0,0
642.53,Debit,Mesa,ATM,65.0,Doctor,128.0,1.0,11417.91,224.0,448.0,16.0,0.0,8.0,1,0,0
62.86000000000001,Debit,Houston,Branch,25.0,Student,30.999999999999996,1.0,1040.43,126.00000000000001,546.0,16.0,0.0,5.0,2,1,0
175.21,Credit,Mesa,ATM,69.0,Doctor,69.00000000000001,1.0,6039.04,353.0,319.0,18.0,3.0,11.999999999999998,1,2,0
168.0,Credit,Tucson,Branch,32.0,Engineer,11.0,1.0,3498.58,234.0,438.0,16.0,3.0,8.0,2,2,1
16.4325,Debit,Chicago,Online,67.0,Retired,73.0,1.0,6628.75,280.0,392.00000000000006,16.0,0.0,10.0,1,2,2
382.07,Credit,Omaha,Branch,62.0,Doctor,147.0,1.0,10156.09,154.0,518.0,17.0,0.0,5.999999999999999,1,0,1
16.4325,Debit,Las Vegas,Online,18.0,Student,20.0,1.0,521.88,261.0,410.99999999999994,17.0,2.0,9.0,2,1,0
65.32,Debit,Mesa,ATM,28.0,Student,53.99999999999999,1.0,9165.02,304.0,368.00000000000006,16.0,3.0,11.0,2,0,0
83.07,Debit,Miami,Branch,27.0,Engineer,291.0,1.0,6704.76,4.0,668.0,16.0,4.0,1.0,2,2,0
730.1,Credit,Chicago,Branch,77.0,Retired,93.0,1.0,6384.05,204.0,468.0,18.0,1.0,7.0,1,2,2
85.31,Debit,Kansas City,ATM,62.0,Retired,26.999999999999996,1.0,6095.65,343.0,329.0,16.0,0.0,11.999999999999998,1,2,0
726.61,Debit,Phoenix,ATM,18.0,Student,277.0,1.0,1008.76,305.0,366.99999999999994,16.0,4.0,11.0,2,1,1
130.4,Debit,Raleigh,Branch,45.0,Engineer,63.0,1.0,4381.24,91.0,581.0,16.0,0.0,4.0,0,2,1
68.1,Debit,Milwaukee,ATM,20.0,Student,47.0,1.0,1382.8,0.0,672.0,16.0,0.0,1.0,2,1,0
65.26,Debit,Sacramento,Branch,26.0,Student,72.0,1.0,7380.63,340.0,332.0,17.0,4.0,11.999999999999998,2,0,1
191.62,Debit,Jacksonville,Branch,63.0,Doctor,51.00000000000001,1.0,1981.6700000000003,207.00000000000003,465.0,17.0,4.0,7.0,1,1,0
212.88,Debit,Fresno,Online,39.0,Doctor,122.0,1.0,7036.72,137.0,535.0,18.0,4.0,5.0,0,0,2
88.38,Debit,Virginia Beach,ATM,30.0,Engineer,138.0,1.0,3707.82,15.000000000000002,657.0,16.0,1.0,1.0,2,2,1
48.77,nan,Austin,Online,42.0,Engineer,51.00000000000001,1.0,2040.1600000000003,164.0,508.0,17.0,3.0,5.999999999999999,0,1,2
289.1,Debit,Baltimore,ATM,27.0,Student,206.0,1.0,4734.110000000001,190.0,482.0,16.0,1.0,7.0,2,2,2
390.09,Debit,El Paso,Online,26.0,Engineer,49.0,1.0,2617.23,280.0,392.00000000000006,16.0,0.0,10.0,2,2,2
48.29,Debit,San Diego,Online,37.0,Engineer,242.0,1.0,8883.4,266.0,406.0,17.0,0.0,9.0,0,0,1
333.83,Debit,Fresno,ATM,63.0,Retired,135.0,1.0,1660.66,210.0,462.0,17.0,0.0,7.0,1,1,2
877.0039999999999,Debit,Portland,Branch,67.0,Retired,79.0,1.0,2011.6,3.0,669.0,16.0,3.0,1.0,1,1,1
100.27,Debit,Miami,Online,79.0,Retired,51.00000000000001,1.0,4309.9,189.0,483.0,17.0,0.0,7.0,1,2,0
44.54,Debit,San Antonio,ATM,31.0,Engineer,164.0,1.0,362.4,287.0,385.0,16.0,0.0,10.0,2,1,1
877.0039999999999,Credit,Phoenix,nan,52.0,Doctor,40.0,1.0,836.69,262.0,409.99999999999994,16.0,3.0,9.0,1,1,1
82.17,Debit,Fort Worth,Branch,28.0,Student,21.000000000000004,1.0,1913.06,350.0,322.0,18.0,0.0,11.999999999999998,2,1,2
877.0039999999999,Debit,Baltimore,Online,19.0,Student,150.0,1.0,563.46,301.0,371.0,16.0,0.0,10.0,2,1,2
447.42,Debit,Charlotte,Online,32.0,Engineer,65.0,1.0,6133.22,350.0,322.0,16.0,0.0,11.999999999999998,2,2,2
590.26,Credit,Austin,Branch,25.0,Student,48.0,1.0,1068.28,168.0,504.00000000000006,16.0,0.0,5.999999999999999,2,1,2
192.73,Debit,Milwaukee,Branch,71.0,Retired,157.0,1.0,2037.7499999999998,287.0,385.0,16.0,0.0,10.0,1,1,0
146.01,Debit,San Francisco,Online,26.0,Student,269.0,1.0,221.79,113.0,559.0,16.0,1.0,4.0,2,1,1
136.05,Debit,Atlanta,Online,24.0,Student,63.0,1.0,1127.54,21.0,651.0,16.0,0.0,1.0,2,1,2
16.4325,Credit,New York,Branch,56.0,Retired,64.0,1.0,2061.61,352.0,320.0,16.0,2.0,11.999999999999998,1,1,0
102.34,Debit,San Antonio,Online,51.0,Doctor,78.0,1.0,4734.110000000001,136.0,536.0,16.0,3.0,5.0,1,2,1
16.4325,Debit,Boston,ATM,36.0,Engineer,273.0,1.0,2240.49,7.0,665.0,17.0,0.0,1.0,0,2,2
79.43,Debit,Dallas,ATM,74.0,Retired,72.0,1.0,6579.37,203.0,469.0,17.0,0.0,7.0,1,2,2
386.97,Debit,Raleigh,Branch,58.0,Retired,137.0,1.0,1876.35,29.0,643.0,16.0,1.0,1.0,1,1,1
51.22,Debit,Fresno,Branch,23.0,Student,82.0,1.0,1664.59,178.0,494.0,16.0,3.0,5.999999999999999,2,1,2
256.05,Debit,Nashville,ATM,54.0,Retired,35.0,1.0,6910.18,156.0,516.0,16.0,2.0,5.999999999999999,1,0,0
16.4325,Debit,Los Angeles,Branch,34.0,Doctor,298.0,1.0,1319.85,165.0,507.0,17.0,4.0,5.999999999999999,0,1,0
